,Record ID,Company name,Index,Website URL,State/Region,City,Country/Region,Industry,Description,Phone Number,inv_inds
532,9059979374,Triton Ventures,1523684,tritonventures.com,Texas,Austin,United States,Venture Capital & Private Equity,"Triton's initial investments typically range from $500,000 to $4 million, depending upon the needs of the company. We support portfolio companies as they make progress with additional follow-on investments, and we are often involved in introducing other investors to the company or in leading investment syndicates. In deciding which companies to fund among the hundreds we encounter, we tend to focus on three key considerations: Will the company's technology-based product or service significantly change the way business is conducted? Is there a large and/or rapidly growing market, manageable competition and moderate capital requirements? Is there a ""positively charged"" management team with experience and enthusiasm that we will feel good about working with even when things do not go according to plan? If the answer to all three questions is yes, we will definitely have an interest.",5123140711,
533,9059185041,Crawley Ventures,1621695,crawleyventures.com,Colorado,Denver,United States,Venture Capital & Private Equity,"INVESTMENT PHILOSOPHY    Crawley Ventures has been investing in high growth opportunities for over 20 years.  We believe strong leadership teams, differentiated products or services, and intimate understanding of customers are just some of the keys to...",303.592.1135,;HealthTech;Arts and Entertainment
534,9060239631,ValueStream Ventures,1652125,valuestreamventures.com,New York,New York,United States,Venture Capital,"ValueStream Ventures is a thesis-driven, early-stage venture firm based in NYC. We invest in B2B software, data/analytics, and fintech.",646 741 4784,;Marketing;Real Estate;Human Resources;Health;FinTech;Arts and Entertainment;DeepTech;Database Management;Software;Social Media;IoT;Information Technology;Construction;Payment Card Industry (PCI);Productivity Tools;Insurance;Enterprise Software
535,9060209281,CloudScale Capital Partners,127865836,cloudscalecapital.com,CA,Sunnyvale,United States,,"CloudScale Capital Partners, LLC is a Silicon Valley-based, global Venture Capital firm that invests in early-growth stage opportunities in cloud computing, analytics, AI, blockchain and the internet of things (IoT). It backs disruptive companies solving the problems associated with mass scale. CloudScale's portfolio includes Wasabi Technologies, Callsign, Robin.io, Trunomi, RiverMeadow Software and Edgeworx.", +1 805-494-9508,
536,9060201396,Valar Ventures,1593780,valarventures.com,California,San Francisco,United States,Venture Capital & Private Equity,"Valar Ventures is a VC firm backed by Peter Thiel and focused on startups outside of Silicon Valley. Valar believes that an increasing number of transformative technology companies will be started outside of the Bay Area, and that these startups will benefit from working with investors who understand how to build a global business from the emerging tech hubs in Europe and North America.",,;Travel and Tourism;Retail Investing Products;FinTech;Crypto;DeepTech;Software;Payment Card Industry (PCI);Information Technology;E-Commerce;InsurTech;Supply Chain;Accounting
537,9060175991,"LombardStreet.io, LLC",282422175,lombardstreet.io,California,Menlo Park,United States,,VC firm for distributed teams with HQ in Silicon Valley,,;Industrial Engineering and Automation;Transportation;Agriculture and Farming;HealthTech;Web Services;Waste Management;Aerospace;Biotechnology;Payment Card Industry (PCI);Information Technology;Pharmaceuticals;Enterprise Software;Marketing;Health;Multimedia and Graphics Software;Raw Materials;Software;Design;E-Commerce;Hardware;FinTech;Telecommunications;Database Management;DeepTech;Sales;Manufacturing;Restaurants;Consumer Durables
538,9060154279,4D Capital,283458975,4datx.com,Texas,Austin,United States,,4D Capital | Private Equity + Venture Capital,,
539,9060144777,Austin Impact Capital,136339690,austinimpactcapital.com,Texas,Austin,United States,,Financial Innovation for Social Impact,,;FinTech;InsurTech;Health
540,9060144702,Breakout Labs,1643107,breakoutlabs.org,California,San Francisco,United States,Philanthropy,Breakout Labs is a grant-making body operating as part of the Thiel Foundation.,,;Marketing;Health;Life Sciences;Home and Garden;DeepTech;Biotechnology;Manufacturing;Pharmaceuticals;Women's Products
541,9060134033,Covera Ventures,1516143,coveraventures.com,Texas,Austin,United States,Venture Capital & Private Equity,"Covera Ventures is a venture capital firm focused on investing in early-stage technology companies with a primary focus on infrastructure,",5127955870,
542,9060114357,Castletop Capital,1655689,castletopcapital.com,Texas,Austin,United States,,Castletop Capital is an investment and management firm dedicated to bringing an active investment style to our real estate holdings and portfolio companies.,5123296600,
543,9060102740,Transmedia Capital,1535656,transmediacapital.com,California,San Francisco,United States,Venture Capital & Private Equity,Transmedia Capital is a premier technology venture fund focused on early stage digital media companies.We are working in collaboration with Digital Garage.,1 (415) 810-5580,;Marketing;Delivery Services;Human Resources;Health;FinTech;Biotechnology;Software;Supply Chain;Information Technology;Pharmaceuticals;InsurTech;Enterprise Software
544,9060092756,"Van Wagoner Ventures, LLC",10979639,vwcm.com,California,San Francisco,United States,Venture Capital,"Van Wagoner Ventures is a late stage, expansion capital firm", +1 415-830-2936,
545,9060092707,Tyche Partners,285424993,tyche-partners.com,California,Menlo Park,United States,,"Tyche Partners - HardTech venture capital firm. We invest in transformational hard tech companies. Entrepreneurs at heart, we invest in and support visionary founders with breakthrough technologies to build world class companies. Let’s take the journey...",(650) 353-1565,;Delivery Services;Web Services;3D Printing;Industrial Engineering and Automation;Health;Raw Materials;DeepTech;Multimedia and Graphics Software;Database Management;Aerospace;Software;Manufacturing;Information Technology;Hardware;AgTech;Enterprise Software
546,9060076094,Atheneos Ventures,1548470,atheneosventures.com,California,Santa Clara,United States,,"Atheneos Ventures​* is a San Francisco Bay Area-based, healthcare-focused, evergreen incubator fund dedicated to identifying and nurturing high quality, high risk (and potentially) game changing...",,
547,9060068661,Corsa Ventures,1638004,corsaventures.com,Texas,Austin,United States,Venture Capital & Private Equity,Early stage IT-focused Venture Capital,,;DeepTech;Enterprise Software;E-Commerce
548,9060056478,Motivate Venture Capital,282422167,motivate.vc,Illinois,Chicago,United States,Venture Capital,Motivate Venture Capital is a venture capital firm that invests in Pre-seed and Seed-stage companies across the US and Canada.,,;Industrial Engineering and Automation;Legal;Education;Government and Military;InsurTech;Supply Chain;Web Services;Payment Card Industry (PCI);Information Technology;Enterprise Software;LegalTech;Delivery Services;Real Estate;Health;Arts and Entertainment;Crypto;Software;Design;E-Commerce;Cybersecurity;Extended Reality;3D Printing;Travel and Tourism;FinTech;DeepTech;Manufacturing
549,9060046177,Brainstorm Ventures,1654697,brainstorm.vc,California,San Francisco,United States,,Partnering with exceptional founders to build extraordinary companies that change the world through technology Brainstorm Ventures is a seed and early-stage venture capital firm founded in 1999. Brainstorm is the first US-Mexico cross-border VC firm an...,,;Travel and Tourism;Transportation;Health;FinTech;Telecommunications;Biotechnology;Software;Information Technology;Software Development;Outsourcing;Web Services
550,9060036716,TomorrowVentures,1548674,tomorrowvc.com,California,Palo Alto,United States,Venture Capital,TomorrowVentures is an early stage venture capital firm that funds lifestyle-focused companies.,6508157087,;FinTech;E-Commerce;Clothing and Apparel
551,9060028273,5iTech,261517635,5itech.com,Ohio,Cleveland,United States,Management Consulting,"5iTech specializes in paradigm shifts with technology. This company is headquartered in Cleveland, Ohio",2163917060,
